,date,time,menu
564,2022. 03. 28. (월),오후 09:39:12,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 12알 추가 (총 24알)', '┗ 오징어튀김 2개', '┗ 콜라 355ml 추가', '┗ 오리지널 (맛선택)']"
565,2022. 03. 28. (월),오후 08:45:30,"['미니 떡볶이\n1개', '┗ 약한맛', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
566,2022. 03. 28. (월),오후 07:57:20,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 48알 (12알씩 X 4가지맛)', '┗ 바베큐 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)']"
567,2022. 03. 28. (월),오후 07:31:32,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
568,2022. 03. 28. (월),오후 07:04:10,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)']"
569,2022. 03. 28. (월),오후 06:25:57,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일', '미니 떡볶이\n1개', '┗ 약한맛']"
570,2022. 03. 28. (월),오후 01:28:33,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
571,2022. 03. 28. (월),오후 12:50:16,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 매콤양념 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
572,2022. 03. 28. (월),오후 12:40:39,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 중간맛', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml']"
573,2022. 03. 27. (일),오후 09:42:26,"['해쉬브라운\n1개', '┗ 2개', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 청양마요 (맛선택)']"
574,2022. 03. 27. (일),오후 09:02:23,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '미니오뎅탕\n1개']"
575,2022. 03. 27. (일),오후 09:01:51,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 바베큐 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)']"
576,2022. 03. 27. (일),오후 08:25:04,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 볶음김치마요 셀프주먹밥', '┗ 멘보샤 4개(특제소스 제공)', '┗ 청양마요 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 오리지널 (맛선택)']"
577,2022. 03. 27. (일),오후 07:00:09,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 청양고추+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
578,2022. 03. 27. (일),오후 06:54:35,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 직화양념(매콤) 지코X스타일', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)']"
579,2022. 03. 27. (일),오후 06:26:30,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 소떡소떡 1개', '┗ 가쓰오부시 추가', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
580,2022. 03. 27. (일),오후 05:51:05,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 오란씨(파인맛) 1.5L', '┗ 오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 매콤양념 (맛선택)']"
581,2022. 03. 27. (일),오후 05:39:32,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 매콤양념 (맛선택)', '┗ 쿨피스 350ml', '┗ 모듬튀김7개 (김말이1,오뎅튀김2,오징어1,야끼2,고구마1)']"
582,2022. 03. 27. (일),오후 03:03:40,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 해쉬브라운 2개', '┗ 청양마요 (맛선택)', '┗ 펩시콜라 355ml', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)', '┗ 갈비천왕']"
583,2022. 03. 27. (일),오후 01:03:32,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 바베큐 (맛선택)', '┗ 대파+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)', '치밥 도시락\n1개', '┗ 직화 바베큐']"
584,2022. 03. 26. (토),오후 08:37:32,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 오란씨(파인맛) 1.5L', '┗ 청양마요 (맛선택)', '┗ 직화양념(매콤) 지코X스타일']"
585,2022. 03. 26. (토),오후 07:41:05,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 바베큐 (맛선택)', '┗ 대파+오리지널 (맛선택)', '┗ 청양마요 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
586,2022. 03. 26. (토),오후 06:41:39,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)']"
587,2022. 03. 26. (토),오후 05:55:04,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 대파+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 청양마요 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '우유튀김 6개\n1개']"
588,2022. 03. 26. (토),오후 05:50:04,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 허니버터 치즈볼 4개', '┗ 바베큐 (맛선택)', '┗ 매콤양념 (맛선택)']"
589,2022. 03. 26. (토),오후 02:29:57,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 바베큐 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 안매운양념 (맛선택)', '펩시콜라\n1개', '┗ 1.25L']"
590,2022. 03. 26. (토),오후 01:42:04,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 멘보샤 4개(특제소스 제공)', '┗ 가쓰오부시 추가', '┗ 청양마요 (맛선택)', '┗ 바베큐 (맛선택)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 오리지널 (맛선택)']"
591,2022. 03. 25. (금),오후 08:28:22,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ 야끼만두4한입핫도그3', '치밥 도시락\n1개', '┗ 직화양념(매콤) 지코X스타일', '쿨피스 캔\n1개', '┗ 350ml', '사이다\n1개', '┗ 355ml']"
592,2022. 03. 25. (금),오후 07:30:55,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 안매운양념 (맛선택)']"
593,2022. 03. 25. (금),오후 06:49:42,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 직화 바베큐', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
594,2022. 03. 25. (금),오후 06:34:36,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 약한맛', '┗ 오리지널 (맛선택)', '┗ 펩시콜라 355ml', '오뎅튀김 6개\n1개']"
595,2022. 03. 25. (금),오후 05:01:30,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 15cm새우튀김 2개', '┗ 청양마요 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 오리지널 (맛선택)']"
596,2022. 03. 24. (목),오후 09:55:09,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 펩시콜라 355ml', '┗ 약한맛', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)']"
597,2022. 03. 24. (목),오후 05:24:14,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)']"
598,2022. 03. 24. (목),오후 02:13:32,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)', '┗ 오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 청양고추+오리지널 (맛선택)']"
599,2022. 03. 24. (목),오후 01:40:11,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)', '미니 떡볶이\n1개', '┗ 중간맛']"
600,2022. 03. 24. (목),오전 11:29:36,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 매콤양념 (맛선택)', '┗ 쿨피스 350ml', '┗ 중간맛', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
601,2022. 03. 24. (목),오전 10:43:32,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 바베큐 (맛선택)', '┗ 직화양념(매콤) 지코X스타일', '┗ 쿨피스 350ml', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)']"
